id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality,Time_spent_Alone_missing,Stage_fear_missing,Social_event_attendance_missing,Going_outside_missing,Drained_after_socializing_missing,Friends_circle_size_missing,Post_frequency_missing
184,-0.714207693814829,0,0.6488988230956856,-0.004321258133348555,0,-0.7073311667235184,1.0743206176302778,1,0,0,0,0,0,0,0
185,-0.041419135800046275,0,-0.4459302879724508,-0.004321258133348555,0,0.4859972241501939,0.026329890120021255,1,0,0,0,0,0,0,0
186,-0.714207693814829,0,0.6488988230956856,-0.004321258133348555,0,-0.4686654885487759,0.655124326626175,1,0,0,0,0,0,0,1
187,2.313340817251693,1,-1.175816362017875,-0.49241263412211045,1,-1.1846625230730032,-1.370991079893654,0,0,0,0,0,0,0,0
188,-1.0506019728222202,0,0.28395578607297345,-0.004321258133348555,0,1.6793256150239062,1.0743206176302778,1,0,0,0,0,0,0,0
189,0.9677637012221277,1,-0.810873324995163,-1.4685953860996344,1,-0.9459968448982607,-1.370991079893654,0,0,0,0,1,0,0,0
190,0.9677637012221277,1,-0.810873324995163,-0.9805040101108724,1,-0.7073311667235184,-1.7203213223970728,0,0,1,0,0,0,0,0
191,-1.0506019728222202,0,1.3787848971411099,0.28853356745990844,0,0.9633285804996788,-0.3230003523833976,1,0,0,0,1,0,0,0
192,-0.37781341480743763,0,-0.08098725094973869,0.48377011785541335,0,1.2019942586744212,-0.6723305948868163,1,0,0,0,0,0,0,0
193,-0.714207693814829,0,-0.4459302879724508,0.7766249434486703,0,1.6793256150239062,0.7249903751268589,1,0,0,0,1,0,0,0
194,-0.37781341480743763,0,1.3787848971411099,0.9718614938441752,0,-0.22999981037403344,1.4236508601336966,1,0,0,0,0,0,0,0
195,-1.0506019728222202,0,0.6488988230956856,0.3861518426576609,0,0.9633285804996788,-0.3230003523833976,1,0,0,0,1,0,0,0
196,-0.041419135800046275,0,-0.4459302879724508,0.48377011785541335,0,-0.7073311667235184,0.026329890120021255,1,0,0,0,0,0,0,0
197,-0.714207693814829,0,-0.4459302879724508,0.9718614938441752,0,0.9633285804996788,0.026329890120021255,1,0,0,0,0,0,0,0
